year,mgmtArea,frmSz,attr,adultMove,dmm,pK,pIncr,abund,totBM,amtCaught,bmCaught,mgmt
13,0.5,2,10,10,0.5,18277.21283467606,10,72933.59322053996,319124.4015248951,6308.408383426175,40457.07334106062,OpenAccess
13,0.5,5,10,10,0.5,18277.21283467606,10,73143.59193395311,320325.1075391755,6323.682295535662,40578.743525617225,OpenAccess
13,0.5,10,10,10,0.5,18277.21283467606,10,73857.95519617922,324440.08537542116,6376.135197683186,40998.94467381153,OpenAccess
13,0.6,2,10,10,0.5,18277.21283467606,10,79820.79942382599,357555.7776330215,6930.922581845041,45173.67960162679,OpenAccess
13,0.6,5,10,10,0.5,18277.21283467606,10,80082.62990701906,359127.22903558164,6948.213480577612,45319.400096624246,OpenAccess
13,0.6,10,10,10,0.5,18277.21283467606,10,80996.75567379087,364612.76493913564,7013.9372309278315,45865.074733171066,OpenAccess
14,0.1,2,10,10,0.5,18277.21283467606,10,51761.48232537339,211623.48393657396,4334.570200546099,26538.376978103897,OpenAccess
14,0.1,5,10,10,0.5,18277.21283467606,10,51977.712966539824,212689.82463648566,4352.287928747991,26661.134966552054,OpenAccess
14,0.1,10,10,10,0.5,18277.21283467606,10,52429.420778237494,214913.24743870183,4391.683211419411,26932.65269208067,OpenAccess
14,0.2,2,10,10,0.5,18277.21283467606,10,55758.52371087985,230866.6234237943,4704.080367647386,29046.281296233978,OpenAccess
14,0.2,5,10,10,0.5,18277.21283467606,10,55960.546088507974,231905.05878471164,4719.283927536386,29156.849730031034,OpenAccess
14,0.2,10,10,10,0.5,18277.21283467606,10,56757.034394057795,235952.45624044634,4784.501582053935,29617.86527066001,OpenAccess
14,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,60222.79320745871,252989.66215269163,5116.045596969321,31900.45166043186,OpenAccess
14,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,60402.81276941712,253936.73375381532,5130.262685811448,32004.79369014284,OpenAccess
14,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,61245.414629378065,258385.9597703332,5194.43740977415,32478.36351526786,OpenAccess
14,0.4,2,10,10,0.5,18277.21283467606,10,65291.26236219756,278911.24196891213,5582.90091802454,35208.76537966231,OpenAccess
14,0.4,5,10,10,0.5,18277.21283467606,10,65467.33947739616,279864.4914459684,5596.691581771146,35312.37115640692,OpenAccess
14,0.4,10,10,10,0.5,18277.21283467606,10,66223.86054903043,284009.6969731382,5652.892720849596,35742.27753590518,OpenAccess
14,0.5,2,10,10,0.5,18277.21283467606,10,71085.5288177289,309604.72039759555,6114.104117068827,39070.964999821845,OpenAccess
14,0.5,5,10,10,0.5,18277.21283467606,10,71290.45494094091,310759.6973727194,6129.289896072386,39189.75754825165,OpenAccess
14,0.5,10,10,10,0.5,18277.21283467606,10,71994.01566472792,314753.2481842603,6181.813967080057,39603.09168106947,OpenAccess
14,0.6,2,10,10,0.5,18277.21283467606,10,77749.75167414911,346330.24713152426,6719.436328942645,43604.53108427313,OpenAccess
14,0.6,5,10,10,0.5,18277.21283467606,10,78006.95966508811,347849.17283939465,6736.953110848437,43748.78897034355,OpenAccess
14,0.6,10,10,10,0.5,18277.21283467606,10,78902.06776586402,353135.6642853639,6802.66352789559,44283.50993962102,OpenAccess
15,0.1,2,10,10,0.5,18277.21283467606,10,50875.71626290501,207726.2784344441,4231.797272183222,25884.672664424335,OpenAccess
15,0.1,5,10,10,0.5,18277.21283467606,10,51084.08164777693,208747.99477670007,4248.905921530004,26002.45547239953,OpenAccess
15,0.1,10,10,10,0.5,18277.21283467606,10,51516.454275433236,210864.34576007328,4286.613458346122,26260.749829547905,OpenAccess
15,0.2,2,10,10,0.5,18277.21283467606,10,54717.19543996936,226141.9412338305,4586.174077596698,28280.410501893435,OpenAccess
15,0.2,5,10,10,0.5,18277.21283467606,10,54916.46274165974,227157.16811599207,4601.318748778923,28389.41134181785,OpenAccess
15,0.2,10,10,10,0.5,18277.21283467606,10,55682.0661765566,231020.1732481749,4664.1992158054945,28830.487905143502,OpenAccess
15,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,59021.679804330895,247350.04620864338,4983.0923373473,31015.799284305755,OpenAccess
15,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,59198.08430028683,248269.76467677092,4997.108165413876,31117.642756900303,OpenAccess
15,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,60019.78507180372,252567.8144548997,5060.305450616819,31578.934644888213,OpenAccess
15,0.4,2,10,10,0.5,18277.21283467606,10,63919.20062364332,272214.95755751774,5434.535376061432,34193.57741448681,OpenAccess
15,0.4,5,10,10,0.5,18277.21283467606,10,64090.52450345374,273133.25497299875,5448.065692966601,34294.06446933521,OpenAccess
15,0.4,10,10,10,0.5,18277.21283467606,10,64835.67526512315,277170.7811096194,5504.172546439168,34717.56988678928,OpenAccess
15,0.5,2,10,10,0.5,18277.21283467606,10,69528.98108316469,301669.07018646837,5950.137895215754,37911.91239961096,OpenAccess
15,0.5,5,10,10,0.5,18277.21283467606,10,69729.06892898634,302783.5149032959,5965.190367517435,38027.94821277558,OpenAccess
15,0.5,10,10,10,0.5,18277.21283467606,10,70421.85134245062,306668.30313220614,6017.633303405054,38434.68150909067,OpenAccess
15,0.6,2,10,10,0.5,18277.21283467606,10,75994.51968164014,336929.49275904597,6540.255781923551,42288.691820991175,OpenAccess
15,0.6,5,10,10,0.5,18277.21283467606,10,76247.15215135194,338401.2192149877,6557.892070235147,42431.233746662445,OpenAccess
15,0.6,10,10,10,0.5,18277.21283467606,10,77123.8474439527,343510.2496500849,6623.372073791077,42955.35002616173,OpenAccess
16,0.1,2,10,10,0.5,18277.21283467606,10,50139.56532897625,204505.30880265616,4144.658829228629,25333.00104449475,OpenAccess
16,0.1,5,10,10,0.5,18277.21283467606,10,50340.84675324555,205487.97168563816,4161.193755435275,25446.27474300176,OpenAccess
16,0.1,10,10,10,0.5,18277.21283467606,10,50755.89659917149,207510.70354646636,4197.386274457409,25692.924977176335,OpenAccess
16,0.2,2,10,10,0.5,18277.21283467606,10,53848.48086708596,222222.84703089864,4486.3483181811935,27635.226200432073,OpenAccess
16,0.2,5,10,10,0.5,18277.21283467606,10,54044.95006061674,223216.76056241634,4501.401750677138,27742.677613817392,OpenAccess
16,0.2,10,10,10,0.5,18277.21283467606,10,54782.70961527886,226918.47046133826,4562.138989698562,28166.080637609073,OpenAccess
16,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,58015.32540701821,242654.76553475368,4870.502857341467,30270.903221350145,OpenAccess
16,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,58188.3462355446,243550.2901884454,4884.320110053985,30370.504080313523,OpenAccess
16,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,58990.27924620241,247713.12070668038,4946.4835418259,30820.289992007918,OpenAccess
16,0.4,2,10,10,0.5,18277.21283467606,10,62763.89193539355,266617.7587098498,5308.711603045184,33338.29890510807,OpenAccess
16,0.4,5,10,10,0.5,18277.21283467606,10,62930.835461041475,267505.3322433752,5321.988379365989,33435.991715955155,OpenAccess
16,0.4,10,10,10,0.5,18277.21283467606,10,63664.61630085438,271445.046719504,5377.856187170111,33853.18176793204,OpenAccess
16,0.5,2,10,10,0.5,18277.21283467606,10,68210.92985950147,295006.71106886206,5810.728184477611,36933.923135592246,OpenAccess
16,0.5,5,10,10,0.5,18277.21283467606,10,68406.44123356539,296085.09725957137,5825.620816218026,37047.369868811824,OpenAccess
16,0.5,10,10,10,0.5,18277.21283467606,10,69088.65655219117,299872.155979697,5877.878669250487,37447.86132132923,OpenAccess
16,0.6,2,10,10,0.5,18277.21283467606,10,74498.75075785135,328997.7967248137,6387.345939883299,41175.4598963931,OpenAccess
16,0.6,5,10,10,0.5,18277.21283467606,10,74746.90769556604,330427.0443829138,6405.02577827065,41316.18470233886,OpenAccess
16,0.6,10,10,10,0.5,18277.21283467606,10,75605.9392399496,335377.34658050357,6470.133255604093,41830.25296622063,OpenAccess
17,0.1,2,10,10,0.5,18277.21283467606,10,49526.68812537263,201839.67852594875,4070.3037531798736,24864.662120790144,OpenAccess
17,0.1,5,10,10,0.5,18277.21283467606,10,49721.60292232726,202788.00334845582,4086.3341769628205,24974.03097435615,OpenAccess
17,0.1,10,10,10,0.5,18277.21283467606,10,50121.147783841196,204728.7546333102,4121.171934313174,25210.525231239233,OpenAccess
17,0.2,2,10,10,0.5,18277.21283467606,10,53121.747052188315,218963.25938888738,4401.237679311073,27088.000369882295,OpenAccess
17,0.2,5,10,10,0.5,18277.21283467606,10,53315.45490349229,219937.63374076478,4416.171712822767,27193.896805692577,OpenAccess
17,0.2,10,10,10,0.5,18277.21283467606,10,54028.11885224225,223497.53586490185,4474.959221184297,27601.6323031217,OpenAccess
17,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,57169.21033178593,238730.8441554531,4774.489635943106,29639.17007213101,OpenAccess
17,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,57339.08263624903,239604.81956156876,4788.116083959311,29736.749514972526,OpenAccess
17,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,58122.48527020972,243646.3752706939,4849.234919731723,30175.831742208593,OpenAccess
17,0.4,2,10,10,0.5,18277.21283467606,10,61787.22878668991,261917.14001317057,5201.278778701516,32612.420886139767,OpenAccess
17,0.4,5,10,10,0.5,18277.21283467606,10,61950.144828793564,262777.50864029233,5214.3131816488985,32707.598340909455,OpenAccess
17,0.4,10,10,10,0.5,18277.21283467606,10,62672.786335257784,266628.15196671046,5269.848736900325,33118.655484544804,OpenAccess
17,0.5,2,10,10,0.5,18277.21283467606,10,67090.01231304968,289382.7414995921,5691.42215656908,36102.55150717758,OpenAccess
17,0.5,5,10,10,0.5,18277.21283467606,10,67281.21990358662,290428.8598860808,5706.140772005601,36213.57900464327,OpenAccess
17,0.5,10,10,10,0.5,18277.21283467606,10,67953.19787282878,294127.6239106408,5758.143984285759,36608.183662663985,OpenAccess
17,0.6,2,10,10,0.5,18277.21283467606,10,73218.27833621489,322265.17312233936,6256.042656991347,40226.64393937252,OpenAccess
17,0.6,5,10,10,0.5,18277.21283467606,10,73462.09984727933,323656.009282754,6273.711853042634,40365.520822386265,OpenAccess
17,0.6,10,10,10,0.5,18277.21283467606,10,74304.29776968718,328463.60043353174,6338.356038708908,40870.13963740224,OpenAccess
18,0.1,2,10,10,0.5,18277.21283467606,10,49016.34416725083,199633.94295277132,4006.4195043362042,24464.40921786759,OpenAccess
18,0.1,5,10,10,0.5,18277.21283467606,10,49205.530539721396,200551.97525223735,4021.979989372133,24570.22803987757,OpenAccess
18,0.1,10,10,10,0.5,18277.21283467606,10,49591.178459302515,202420.40437968192,4055.611263309988,24797.75160605062,OpenAccess
18,0.2,2,10,10,0.5,18277.21283467606,10,52512.96803319653,216248.81619158137,4328.218851876127,26621.017400895667,OpenAccess
18,0.2,5,10,10,0.5,18277.21283467606,10,52704.00327601545,217205.30604346475,4343.025856999179,26725.439982218984,OpenAccess
18,0.2,10,10,10,0.5,18277.21283467606,10,53394.03548269906,220639.96396668316,4400.041019470154,27119.222185049297,OpenAccess
18,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,56456.252672876006,235443.80993297367,4692.1153826329855,29100.142960348196,OpenAccess
18,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,56623.20254507512,236298.49870583965,4705.560634059358,29195.892512647646,OpenAccess
18,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,57389.33163408782,240230.98912333036,4765.655806334078,29625.07406427458,OpenAccess
18,0.4,2,10,10,0.5,18277.21283467606,10,60959.23193814134,257956.39125373372,5109.007330526246,31992.567346513697,OpenAccess
18,0.4,5,10,10,0.5,18277.21283467606,10,61118.447126526575,258792.53351207954,5121.813227277893,32085.47550614951,OpenAccess
18,0.4,10,10,10,0.5,18277.21283467606,10,61830.31478122997,262561.90145781473,5176.9609417075235,32490.653675094913,OpenAccess
18,0.5,2,10,10,0.5,18277.21283467606,10,66133.55471227756,284615.7282960725,5588.741404843539,35391.42882155135,OpenAccess
18,0.5,5,10,10,0.5,18277.21283467606,10,66320.72944836547,285632.82477572415,5603.280720386646,35500.20506840532,OpenAccess
18,0.5,10,10,10,0.5,18277.21283467606,10,66982.86670567386,289251.4494455249,5654.986218631419,35889.276166899406,OpenAccess
18,0.6,2,10,10,0.5,18277.21283467606,10,72118.04008766988,316522.94213881757,6142.684460617636,39412.94271923601,OpenAccess
18,0.6,5,10,10,0.5,18277.21283467606,10,72357.6917466591,317878.87744397554,6160.305598689392,39549.98499720367,OpenAccess
18,0.6,10,10,10,0.5,18277.21283467606,10,73183.91818022994,322557.512922853,6224.433222440257,40045.75407988131,OpenAccess
19,0.1,2,10,10,0.5,18277.21283467606,10,48591.95650121678,197812.10089593002,3951.2973003748316,24120.903388588664,OpenAccess
19,0.1,5,10,10,0.5,18277.21283467606,10,48775.99142997951,198703.32085026594,3966.446065356096,24223.63582766664,OpenAccess
19,0.1,10,10,10,0.5,18277.21283467606,10,49149.18042829275,200507.96261144287,3998.991677352628,24443.24000342103,OpenAccess
19,0.2,2,10,10,0.5,18277.21283467606,10,52002.99958840165,213988.79015540952,4265.251215617675,26220.486347703194,OpenAccess
19,0.2,5,10,10,0.5,18277.21283467606,10,52191.47671485567,214928.93312111846,4279.921945819933,26323.482861224675,OpenAccess
19,0.2,10,10,10,0.5,18277.21283467606,10,52861.08380889567,218252.58972612358,4335.332212625615,26704.83311116831,OpenAccess
19,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,55854.88838445806,232687.32475386167,4621.073435094729,28637.81145056845,OpenAccess
19,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,56019.12921112346,233524.6988160805,4634.34846015038,28731.90515489545,OpenAccess
19,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,56769.21227330523,237358.90143938776,4693.458117756448,29151.959649794684,OpenAccess
19,0.4,2,10,10,0.5,18277.21283467606,10,60255.99923741656,254611.93998555906,5029.35345169437,31460.473032972568,OpenAccess
19,0.4,5,10,10,0.5,18277.21283467606,10,60411.81250738452,255426.41627265036,5041.945626972133,31551.331314231065,OpenAccess
19,0.4,10,10,10,0.5,18277.21283467606,10,61113.34759436732,259121.5252362057,5096.674545726723,31950.92611455518,OpenAccess
19,0.5,2,10,10,0.5,18277.21283467606,10,65315.428383318016,280562.8649365346,5499.934513726174,34779.96387206053,OpenAccess
19,0.5,5,10,10,0.5,18277.21283467606,10,65498.83147753948,281553.75617331103,5514.294758992557,34886.651676306654,OpenAccess
19,0.5,10,10,10,0.5,18277.21283467606,10,66151.55674123969,285099.386626093,5565.677504341761,35270.53782013079,OpenAccess
19,0.6,2,10,10,0.5,18277.21283467606,10,71169.8761516242,311606.9106743019,6044.359691948914,38711.45131172634,OpenAccess
19,0.6,5,10,10,0.5,18277.21283467606,10,71405.53604923091,312931.0065967773,6061.9072391106365,38846.70073816943,OpenAccess
19,0.6,10,10,10,0.5,18277.21283467606,10,72216.64952470135,317492.6114671894,6125.490836347831,39334.20640526077,OpenAccess
20,0.1,2,10,10,0.5,18277.21283467606,10,48240.07011948792,196313.09597640752,3903.4521366366694,23824.43055540599,OpenAccess
20,0.1,5,10,10,0.5,18277.21283467606,10,48419.466814548614,197180.55544889084,3918.2186918107573,23924.349442299994,OpenAccess
20,0.1,10,10,10,0.5,18277.21283467606,10,48781.470422949256,198928.61032849317,3949.804449551822,24136.965697287636,OpenAccess
20,0.2,2,10,10,0.5,18277.21283467606,10,51576.36794483391,212110.40197307884,4210.68960546929,25875.347887830918,OpenAccess
20,0.2,5,10,10,0.5,18277.21283467606,10,51762.41946929754,213035.62727541075,4225.227458673721,25977.024570834288,OpenAccess
20,0.2,10,10,10,0.5,18277.21283467606,10,52413.577492451106,216260.63425433874,4279.184160437894,26347.269423250356,OpenAccess
20,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,55347.7116702728,230376.23768755107,4559.525154104566,28239.469820958548,OpenAccess
20,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,55509.44343806042,231198.03162611247,4572.641001311291,28332.063921925925,OpenAccess
20,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,56244.656838088275,234943.52382848097,4630.814421165824,28743.73626023239,OpenAccess
20,0.4,2,10,10,0.5,18277.21283467606,10,59658.22692671774,251784.97365003874,4960.287673940947,31001.656294556666,OpenAccess
20,0.4,5,10,10,0.5,18277.21283467606,10,59810.91146476044,252580.00877201988,4972.681062629699,31090.661928803715,OpenAccess
20,0.4,10,10,10,0.5,18277.21283467606,10,60502.59715849654,256207.20381294916,5026.977883390503,31484.996704767866,OpenAccess
20,0.5,2,10,10,0.5,18277.21283467606,10,64614.48832703577,277110.06616708543,5422.799816659514,34251.829786844784,OpenAccess
20,0.5,5,10,10,0.5,18277.21283467606,10,64794.36822069026,278077.2216534231,5436.984802924885,34356.585764153,OpenAccess
20,0.5,10,10,10,0.5,18277.21283467606,10,65438.12338172316,281556.18080119824,5488.0325935852,34735.62983308552,OpenAccess
20,0.6,2,10,10,0.5,18277.21283467606,10,70350.92047030602,307385.93161744863,5958.727429336292,38103.98587729232,OpenAccess
20,0.6,5,10,10,0.5,18277.21283467606,10,70582.77147871407,308680.88688837085,5976.184385806158,38237.50362547272,OpenAccess
20,0.6,10,10,10,0.5,18277.21283467606,10,71379.60760915355,313135.8947848737,6039.214102876538,38717.31143308231,OpenAccess
21,0.1,2,10,10,0.5,18277.21283467606,10,47949.688108463524,195087.21130040096,3861.804836654899,23567.8959916996,OpenAccess
21,0.1,5,10,10,0.5,18277.21283467606,10,48124.91109858244,195933.56499093436,3876.237461033898,23665.367213946975,OpenAccess
21,0.1,10,10,10,0.5,18277.21283467606,10,48476.87223687007,197631.5233144287,3906.9512731858526,23871.750286679016,OpenAccess
21,0.2,2,10,10,0.5,18277.21283467606,10,51220.4340858298,210554.6303292562,4163.220971389215,25576.81126794626,OpenAccess
21,0.2,5,10,10,0.5,18277.21283467606,10,51404.198998026135,211466.25843222454,4177.6250473560895,25677.235057412523,OpenAccess
21,0.2,10,10,10,0.5,18277.21283467606,10,52038.68286420843,214603.40639735476,4230.268111728927,26037.5597437082,OpenAccess
21,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,54920.51076471179,228441.60719057606,4505.986609230653,27894.920879181693,OpenAccess
21,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,55079.92061581204,229249.35424401524,4518.954588258381,27986.158398414438,OpenAccess
21,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,55801.37924099647,232914.67986901317,4576.246126333088,28390.149824039694,OpenAccess
21,0.4,2,10,10,0.5,18277.21283467606,10,59150.14570554007,249395.5626795272,4900.170449589131,30604.493963794663,OpenAccess
21,0.4,5,10,10,0.5,18277.21283467606,10,59299.95139185289,250173.10313672278,4912.37967366568,30691.82427220708,OpenAccess
21,0.4,10,10,10,0.5,18277.21283467606,10,59982.29074715307,253738.12925883918,4966.243228236117,31081.232640460785,OpenAccess
21,0.5,2,10,10,0.5,18277.21283467606,10,64013.43337196154,274165.0829659702,5355.554666257247,33793.91453891559,OpenAccess
